uuid,creation_date,frequency,day,updated_at,next_payment_day,status
730a83b4-0d5b-4cfd-b37e-0c581a5754f0,1729496098,monthly,first_day,2024-12-01T08:00:34.285398482Z,1,enabled
f30c7702-ece9-4b15-8f6b-22f305654b91,1729496187,monthly,first_day,2024-11-01T08:01:53.84506404Z,1,enabled
1c056bdd-1cb0-4a3e-a825-0de76f48d7b7,1723854465,biweekly,monday,2024-08-26T08:01:35.366481416Z,26,disabled
427fcdb3-89a7-439b-ae62-c7714d5a38fc,1724528428,weekly,saturday,2024-08-31T01:46:33.153141702Z,31,disabled
6fd8a4c5-4199-448d-bae7-11e75f02e2b3,1722098064,weekly,thursday,2024-09-09T13:21:22.910535841Z,8,disabled
4a472370-1011-4fea-b453-7299b474393c,1733164545,weekly,wednesday,1733164545,4,enabled
ab2a97fd-ad04-44ea-9fee-00542e68cc21,1726789260,weekly,friday,2024-10-04T08:00:34.814843301Z,11,enabled
9de88a57-3f14-4539-92c3-efb5ac360cac,1728585075,weekly,friday,1728585075,11,enabled
5584f6c1-1387-49cd-8355-4c07b25574fa,1726292285,biweekly,wednesday,1726292285,25,enabled
acaeb77a-721e-4d57-9cd8-37e46263cc80,1726292263,biweekly,wednesday,1726292263,25,enabled
04dac80f-1234-4849-93f2-9a0a2862615b,1723342042,weekly,friday,2024-11-07T14:28:20.095808923Z,8,disabled
5f4f3a0e-7a08-46f1-b831-a76de0a78b14,1730130375,biweekly,sunday,2024-11-24T08:00:28.521356704Z,8,enabled
7451ae80-6ac9-48d8-b794-5de2054d6c9a,1730211756,monthly,first_day,2024-12-01T01:04:06.122019763Z,1,disabled
b328a576-65d1-487f-b994-4b314fb63102,1732230483,biweekly,friday,2024-11-29T08:00:34.020275217Z,13,enabled
cfa5f389-4258-4bbf-9f58-e43248cd5e74,1732230513,biweekly,friday,2024-11-29T08:00:41.608932237Z,13,enabled
beed8aac-4e10-4aec-8aa7-31cde2da89ca,1725118997,daily,daily,2024-09-01T08:00:30.809649759Z,1,disabled
396e727c-987c-4f8c-ba85-032bcf20ea73,1731809498,weekly,saturday,2024-11-30T15:56:09.313624824Z,30,disabled
16729fad-429c-41b2-bb54-c8ffef53fa8f,1723135810,weekly,friday,2024-08-24T01:24:26.226114842Z,9,disabled
8796302d-0b60-4138-9af9-2146fcc49873,1723135896,weekly,friday,2024-08-24T01:24:43.22530857Z,16,disabled
dbc00f8f-ab17-47d6-978b-319facc21c8c,1723135873,weekly,friday,2024-08-24T01:24:38.288370448Z,16,disabled
f19dfade-bf1d-4358-bd02-93584f7e373b,1723135863,weekly,friday,2024-08-24T01:24:32.706276975Z,9,disabled
fc0b6833-a090-49b0-b8f3-12c2d052cd80,1723135854,weekly,friday,2024-08-24T01:24:20.821443186Z,16,disabled
013544ef-e40a-4c8b-91bd-f18e441e6368,1732288182,weekly,friday,2024-11-29T08:00:26.228690518Z,6,enabled
58d22ef8-137c-496d-b324-8204518796e3,1727828044,weekly,monday,2024-10-02T00:14:26.059475808Z,7,enabled
a611d2eb-f340-40bc-9e47-c4bc4cc57f38,1725687469,weekly,thursday,2024-11-28T08:00:27.022827436Z,5,enabled
add36fa2-89cb-4b80-8012-9ed672d597bd,1725844341,monthly,fifteenth_day,2024-09-09T06:05:35.884829927Z,15,disabled
0acca530-3903-48ab-b193-bbccb00d632e,1729544371,weekly,friday,2024-11-29T08:00:28.151433081Z,6,enabled
e2d4c69f-6bc7-41c1-aa8f-cbad1b09cc22,1722791602,weekly,sunday,2024-08-18T13:12:47.599782197Z,25,disabled
7f03b485-4960-4ea8-abeb-6f21909a6383,1726861835,weekly,thursday,2024-11-24T00:15:26.881935273Z,28,disabled
6630dea3-0a9c-4017-93c1-759370960462,1732069133,weekly,friday,2024-11-29T08:00:34.391004116Z,6,enabled
f9dfdcd5-a083-4e66-b274-3718bbd81980,1729246801,weekly,wednesday,1729246801,23,enabled
4bf17023-cfec-44c5-91ec-40116b0daa7d,1724448819,monthly,fifteenth_day,2024-09-13T19:50:57.377551095Z,15,disabled
884d1add-4609-468e-a0d8-fb26f6557669,1725653124,weekly,friday,2024-11-08T08:00:33.26516644Z,15,enabled
a6c83b7f-0dbb-44c3-bcbb-9b79fceff5f8,1725653163,weekly,friday,2024-11-29T08:00:36.517544265Z,6,enabled
ae63beb1-be4f-4f20-9efc-4b842402dce6,1725653111,weekly,friday,2024-11-15T08:00:40.514579396Z,22,enabled
d39b0dee-8afb-401b-8cc8-96f8407b3345,1725653146,weekly,friday,2024-11-29T08:00:42.157223383Z,6,enabled
3c16565e-5bcc-4e59-911e-f3e406503832,1728153415,biweekly,monday,2024-10-14T08:00:37.773995622Z,28,enabled
f5f372fe-cdbd-4bd3-b187-39de96a7061d,1728153346,monthly,first_day,1728153346,1,enabled
7b501540-556a-42b5-8946-ba7a08435a6a,1726521150,weekly,sunday,2024-12-01T08:00:33.963601495Z,8,enabled
ab12411b-e13b-47fb-aa98-d6c5d4e1ec04,1726521177,weekly,sunday,2024-12-01T08:01:44.199921149Z,8,enabled
a16f3311-61c0-4ed6-8eab-96d08e936713,1731377177,weekly,wednesday,2024-11-27T08:00:28.280619592Z,4,enabled
46c6ab24-3402-4996-af87-9c7e4956ae38,1732393564,biweekly,saturday,1732393564,7,enabled
1d269f6f-6ebe-43eb-bdb7-0e0d7811aed1,1730299814,biweekly,wednesday,2024-11-13T15:43:28.948104043Z,13,disabled
bb12c1b7-4d90-48e5-9ff7-dc8c0ee6689d,1730337143,biweekly,wednesday,2024-11-13T15:43:22.24885648Z,13,disabled
55f35c5f-24b6-4ac2-b4f7-0a2676ee1997,1725567937,biweekly,friday,2024-11-22T08:00:37.461358661Z,6,enabled
2ee625f3-bd7e-4936-8c4b-f340ea6563e5,1725311883,biweekly,friday,2024-11-22T08:00:35.108947435Z,6,enabled
bfa15ad2-1b70-4087-a716-57e1a666733f,1728929821,weekly,monday,2024-11-25T08:00:33.625666912Z,2,enabled
3170d581-cec4-427a-9948-d47f814b7c97,1726304994,monthly,fifteenth_day,2024-11-15T08:00:36.807197633Z,15,enabled
f30f5adf-a6ef-47eb-8279-c3ed53bbb07c,1726681553,biweekly,friday,2024-11-01T22:20:09.235591177Z,8,disabled
4b671ead-01ef-4be9-af61-d4e1e0b2bd7e,1732325963,biweekly,friday,1732325963,6,enabled
5beec82e-7533-45c1-9d94-39cd29318925,1732326057,biweekly,friday,1732326057,6,enabled
b9b9b253-d20b-4c79-bad3-efd39e58a555,1724598506,weekly,sunday,2024-09-08T19:04:53.108420759Z,15,disabled
1d647703-874d-4744-b4de-6a5212518aa8,1727447117,biweekly,friday,2024-11-08T08:00:35.165159971Z,22,enabled
adce9302-83a0-4ec8-8ff1-95c3057b97f9,1730297110,monthly,fifteenth_day,1730297110,15,enabled
44eeb978-2885-48c9-92b6-ece01ca45c02,1726546892,biweekly,sunday,2024-09-29T21:10:43.506798256Z,29,disabled
2e72488f-a7af-4ad9-b1fc-409162ee9f4c,1731245888,biweekly,friday,2024-11-22T08:00:31.420583418Z,6,enabled
3cd6bce7-e94a-484e-8015-b16d73c25a35,1728874775,weekly,friday,2024-11-29T08:00:31.216013341Z,6,enabled
c54eb2e4-1635-43ba-96a6-61164fa10a0c,1728874753,weekly,friday,2024-11-29T08:00:40.146448677Z,6,enabled
742d977b-49ef-4197-a499-3dc2ecb16b24,1727472685,weekly,monday,2024-09-27T21:31:35.258464711Z,30,enabled
f6893a0f-cd96-48c6-8afa-d71a5c0a3372,1725396619,biweekly,friday,2024-11-22T08:01:48.885562616Z,6,enabled
65563b66-90a5-4e75-9390-397329c9fdf5,1728517863,monthly,first_day,2024-10-11T16:57:28.220310905Z,1,enabled
a158afcc-8a67-4432-b23a-0bbee7c58117,1730906564,weekly,friday,2024-11-13T03:49:27.967161116Z,15,disabled
bfd7f03e-5146-4070-a4cd-e5c0142dd98a,1730906536,weekly,friday,2024-11-13T03:49:14.410531541Z,15,disabled
cb88f7b4-f58e-4979-a4c9-4fed1c0d0e6b,1730906513,weekly,friday,2024-11-13T03:49:01.519146589Z,15,disabled
a47b61f0-bd9c-4b7f-bc42-c5ad25cc08d0,1729470633,biweekly,monday,2024-11-22T15:06:05.541594443Z,2,disabled
d745371e-33be-4121-8a8d-b6e10555b0bc,1725629285,daily,daily,2024-09-06T13:31:31.158159545Z,7,enabled
6c6a7bbc-5e38-44eb-a0c7-0ca782c52d67,1725319217,monthly,first_day,2024-11-01T08:00:40.412116363Z,1,disabled
7e25b6fe-c265-43d2-aaec-48da47de72c9,1722401237,biweekly,friday,1722401237,9,enabled
b1f0c121-edbf-464f-ae78-a6df35e77033,1731818064,weekly,sunday,2024-12-01T08:01:45.70856399Z,8,enabled
41364c96-3840-4e22-9783-5c0bb5b69b10,1726796150,monthly,fifteenth_day,1726796150,15,enabled
676a3bad-04fe-4864-86f1-4a98733dee5e,1730495799,monthly,first_day,2024-11-01T21:20:02.997230949Z,1,enabled
b1deeca0-7f66-4377-bf98-9e2eb8ec59a0,1728324172,biweekly,monday,1728324172,21,enabled
1a85f16a-742d-4997-ac8f-d388c7f64b69,1727384574,biweekly,friday,2024-11-15T22:22:17.051199539Z,29,disabled
49d1a12e-3d28-4a07-981a-08e5ba0a97e8,1725405311,daily,daily,2024-09-04T08:00:40.83572502Z,5,enabled
c45e4671-9898-4c7b-ac2f-83e34260d3cf,1727306669,biweekly,monday,1727306669,7,enabled
6c7d22ab-083c-4cca-a61f-4d194c5828f7,1732124522,biweekly,friday,2024-12-02T21:25:57.707051921Z,13,enabled
71e6a697-a445-440f-8ed1-710d5a21bbf3,1732124511,biweekly,friday,2024-12-02T21:25:46.786019952Z,13,enabled
fdc7339d-5042-41e0-aabd-149d20c3734c,1732056535,monthly,first_day,2024-12-01T08:01:56.42034029Z,1,enabled
8e324e61-b9ac-49ab-8c45-81d0ffc77324,1730252517,biweekly,friday,1730252517,8,enabled
d5caf6a9-e2f9-48c3-b0b5-696a1b4cfac4,1729477934,weekly,friday,2024-11-01T13:42:05.789871665Z,8,disabled
4e86cb31-1384-49cf-8ddf-2b75ce17ba86,1730067113,biweekly,monday,1730067113,4,enabled
061d8039-b332-40ca-b906-3514b06411c2,1730481006,weekly,friday,2024-11-15T08:00:30.150315793Z,22,enabled
8a26e0d9-146e-4ba3-af8d-a72c499e5ceb,1730481047,weekly,friday,2024-11-15T08:00:44.350936991Z,22,enabled
7cc7e5c9-63d7-4f40-8971-697d0f5be65a,1726022276,weekly,friday,2024-11-29T08:00:34.198186717Z,6,enabled
d9181414-7029-4907-9371-f114547d76f3,1726022239,weekly,friday,2024-11-29T08:00:44.57253141Z,6,enabled
15e8f388-f623-44a0-922b-596b4fd18cd1,1732278805,biweekly,friday,1732278805,6,enabled
e53146b2-aed4-4b3c-a11d-ef9a1f921c0b,1732278783,biweekly,friday,1732278783,6,enabled
029763c5-0744-4aad-ba95-08555bb719f1,1726323031,biweekly,friday,1726323031,27,enabled
97e82d2a-7d35-47d0-a526-778216968a5b,1732385164,biweekly,thursday,1732385164,5,enabled
24dce781-a850-4959-92ba-6303c5f57918,1728167981,monthly,first_day,2024-11-01T08:00:38.280485424Z,1,enabled
70f476ee-f697-4013-b08f-31b4baea5d58,1728834282,weekly,friday,2024-10-18T09:25:09.482409368Z,25,disabled
688bfe27-3943-421d-a6ee-6db1e4cdaa3f,1728573542,monthly,first_day,2024-12-01T08:00:36.790269408Z,1,enabled
ff0919e0-d1a2-4eb6-b80a-ff44895ed956,1728700670,biweekly,friday,2024-10-12T02:41:34.774694387Z,25,disabled
cb281412-83c9-403a-9d39-3b24e041ac31,1726758143,monthly,fifteenth_day,2024-11-15T08:01:46.79255342Z,15,enabled
f59f3433-aa4b-4eaf-a47a-1e2d76bc81c1,1725403546,biweekly,tuesday,2024-10-24T08:00:33.718160489Z,5,enabled
1193c94f-915e-4756-bc65-5f25ed6979f3,1732416173,biweekly,tuesday,2024-11-26T04:16:15.155985676Z,3,disabled
6888badf-3f18-4851-a9e9-a60e04033ba9,1732416194,biweekly,tuesday,2024-11-26T04:16:04.674736571Z,3,disabled
f3bb1db0-4b73-4a4a-9dab-cbd246e8a5a3,1732416094,biweekly,tuesday,2024-11-26T04:16:21.393766557Z,3,disabled
debaf7ea-fe78-45ef-b9e7-c4c3a3a67183,1726788583,biweekly,friday,1726788583,27,enabled
609e04b2-7592-4dd9-8696-68d8f680b407,1722711651,weekly,monday,2024-08-03T19:01:03.759478632Z,5,enabled
d57bb471-2a53-4dcc-9bcf-4038806e26aa,1722709507,weekly,saturday,2024-10-10T08:00:29.685140398Z,12,enabled
d3bdbc18-1431-479e-a1ca-4bf624d60d8f,1725330137,daily,daily,2024-09-03T08:15:12.471493195Z,4,enabled
0e967035-d339-44cb-ac8b-1d66c6cd721f,1730752053,weekly,monday,2024-12-02T12:35:07.600288596Z,9,disabled
cb6ecce9-3a07-4679-b40b-37bdf23d45c1,1731029119,weekly,friday,2024-11-29T08:00:42.879006302Z,6,enabled
738dd220-1ba0-4cf9-86bf-eaaa76f9990e,1731855983,weekly,friday,2024-11-29T08:00:41.936057911Z,6,enabled
a5ea94fb-a084-4b97-b1a5-d3f24f2371cb,1723133584,biweekly,thursday,2024-08-22T08:00:29.763705759Z,5,enabled
88b45ae3-f261-44cd-ad40-b19aad089e29,1727185265,biweekly,monday,1727185265,7,enabled
25a0470d-fddb-4205-b4ba-f4061f705b00,1727213638,weekly,friday,2024-09-27T08:00:30.56579381Z,4,enabled
c9c36ab6-c878-4ca9-9c50-34933da51b5b,1727213674,weekly,friday,2024-09-27T08:00:33.789538692Z,4,enabled
d9bdf116-041d-40f0-bce0-f7252307fc9f,1727213700,weekly,friday,2024-09-27T08:00:32.62436767Z,4,enabled
96e9b344-4aff-4d2b-aacd-b487945546e9,1726877293,weekly,sunday,2024-10-22T14:24:23.297749504Z,27,disabled
075715e2-5546-496f-b6e9-e77893f97a16,1730568509,monthly,first_day,2024-11-02T17:50:09.43665689Z,1,disabled
43ea00c2-74c1-43a6-b5a1-cc83bc488eff,1730610028,biweekly,friday,2024-11-29T08:00:32.922042497Z,13,enabled
1b518f9f-253e-4e50-b6eb-a55d1fb4f2ff,1722901232,weekly,sunday,2024-12-01T08:00:31.858237022Z,8,enabled
6d2702cc-6792-4f1a-a15f-63f6e04ceae2,1732287687,biweekly,friday,1732287687,6,enabled
53b5e9df-a88b-4859-ad7d-c1730b5628d0,1730343136,biweekly,tuesday,1730343136,12,enabled
a57c33bc-a387-4ee2-bb11-b0facd7516e4,1730301783,biweekly,friday,2024-11-22T08:00:39.107813661Z,6,enabled
8a2f6229-32cf-4abd-bba9-16033df037cb,1726864612,biweekly,friday,2024-09-20T20:37:11.620610522Z,4,enabled
9f0a95d0-fc21-4c03-96c9-1ea10714cda3,1731163763,weekly,friday,2024-11-29T08:00:32.886429657Z,6,enabled
b01a7339-5643-4b46-994a-42035caec4cd,1722820745,monthly,first_day,2024-12-01T08:01:43.024877315Z,1,enabled
d3df388a-9e07-41d3-bb4d-57266cb9e18f,1732924976,biweekly,saturday,1732924976,14,enabled
52acb192-272a-4e00-99af-c1a30c8f7c7a,1723211754,weekly,friday,2024-08-21T17:35:58.965179215Z,23,disabled
3bfeae61-aa9b-4c02-a969-cdc6f3b12b33,1730227699,biweekly,friday,2024-11-22T08:00:36.795231591Z,6,enabled
3c1a7e8f-0364-4f5b-8fb9-08f0c87acdf7,1730227680,biweekly,friday,2024-11-22T08:00:35.846963279Z,6,enabled
b93536a8-715f-4bb0-b4da-4771427ce383,1733195813,biweekly,friday,1733195813,13,enabled
24cfd280-6890-4ed0-81ab-27ab866b69a6,1727026859,biweekly,friday,1727026859,4,enabled
2e04d1b0-ccb7-49ef-b170-b23d724ce287,1725322080,biweekly,monday,2024-11-25T08:00:25.327592728Z,9,enabled
2d84fe10-175b-4b87-b3d6-d22ff7413fb3,1724530451,biweekly,friday,2024-11-29T08:00:26.164769566Z,13,enabled
a1913b73-d488-4464-a1d2-1109b6bc1cd9,1724130194,monthly,first_day,2024-09-04T21:55:30.653175969Z,1,enabled
35e484e3-bbcd-4130-83f1-5ca6f4ad0aa4,1726449810,biweekly,friday,2024-10-16T01:18:35.336963361Z,25,enabled
b1663b2c-cd21-4508-9d37-acd20b1731ee,1727522773,biweekly,friday,2024-11-25T08:00:29.629199036Z,6,enabled
c891c911-4c6d-4521-aa67-265340aefc2a,1730984171,daily,daily,2024-11-07T13:09:44.515730037Z,8,disabled
09d6d66c-c676-479b-af54-193d86a44f38,1731849284,daily,daily,2024-11-17T13:15:38.157261359Z,18,disabled
47b27c1b-fd0a-4fb3-adad-0605f5c876a2,1727881506,monthly,first_day,2024-10-02T15:29:40.340475227Z,1,enabled
996ad7ab-7873-4b11-96dd-1b3617571e02,1727881537,monthly,first_day,2024-10-02T15:08:30.256216493Z,1,disabled
cb025fc2-1cd4-4c23-9335-8fbf757583d1,1727881557,monthly,first_day,1727881557,1,enabled
2a8551ff-346c-485d-807a-879af12a8ce0,1732995591,weekly,saturday,2024-12-01T18:53:24.319839794Z,7,enabled
b92cf73a-c48f-4a46-80da-5e4f81bf3514,1732995577,weekly,saturday,2024-12-01T18:53:06.824619392Z,7,enabled
de72bc3b-03e2-48eb-b00d-9934d26a7f09,1732995554,weekly,saturday,2024-12-01T18:52:57.957491126Z,7,enabled
2303bf2c-c74d-4e1d-a113-6f37c77d3c54,1729536227,weekly,thursday,2024-10-24T08:00:33.408181225Z,31,enabled
0c6a5bf7-6ffb-48db-bdfa-e3054526a95d,1730913068,biweekly,wednesday,2024-11-20T08:00:25.897163417Z,20,disabled
1a94c800-fe48-4b7d-8dee-d2253cf7bb67,1727675296,biweekly,friday,2024-11-25T08:00:26.057932148Z,6,enabled
ee842bc4-99be-47fd-95e6-a4b8b99db5ff,1727675282,biweekly,friday,2024-11-25T08:00:41.48941681Z,6,enabled
90dbaee4-b139-432c-a196-0559189eae8d,1727470032,monthly,fifteenth_day,2024-10-15T08:00:37.952797742Z,15,enabled
946505c0-71f3-4970-9769-ece836938dd4,1727470013,monthly,fifteenth_day,2024-10-14T14:43:01.379684468Z,15,enabled
7fe311c3-9578-45bf-b492-d31ca06edb01,1732888737,monthly,fifteenth_day,2024-11-30T19:10:49.96965587Z,15,disabled
62052735-79a7-4d78-8195-73345c8e6922,1730492142,biweekly,friday,2024-11-29T08:00:40.916538647Z,13,enabled
55e02426-6483-4f93-994a-d060f3e3d9ae,1733018947,weekly,monday,2024-12-02T08:00:29.879325639Z,9,enabled
2b72b8af-331f-45b8-ac03-a20c79f01ae7,1728537142,biweekly,tuesday,2024-11-05T08:00:33.079438882Z,19,enabled
364c9bc0-9f19-4151-bc83-e9c189433904,1728532724,biweekly,tuesday,1728532724,22,enabled
a3d29c0f-0230-486e-9ff5-5e58e5b0a4da,1728748953,weekly,wednesday,2024-11-06T08:00:31.812271024Z,13,enabled
2cdebaac-8778-4270-93cf-71fd8cc59b1b,1726582550,weekly,saturday,2024-11-30T08:00:31.650975222Z,7,enabled
b23d21b8-c96b-4b5f-bdcb-46759ff9adac,1726582517,weekly,saturday,2024-11-30T08:00:30.652919361Z,7,enabled
10b27b49-fc75-4621-a17b-c9dc3b18e0a8,1732492786,biweekly,thursday,2024-11-25T00:15:03.324034319Z,5,disabled
381de46e-0ef1-4c89-9592-f718c8722fdf,1731792392,monthly,fifteenth_day,2024-11-22T23:46:45.892525014Z,15,enabled
1b9b0c61-1e5e-41d1-9d29-e18b881d7cae,1727458566,biweekly,friday,2024-11-22T08:00:31.140948655Z,6,enabled
e20fcca0-2a35-461d-b2f4-5bacd2d842c2,1732728093,monthly,fifteenth_day,1732728093,15,enabled
e0e7a08c-5bc6-48b0-a038-3659a723fa13,1731113617,weekly,friday,2024-11-16T00:25:55.293854279Z,22,disabled
8698b305-c39d-4cad-89d2-fbd5abe962a9,1729078154,weekly,friday,2024-11-29T08:00:33.659709932Z,6,enabled
8988e5a6-2b5c-497e-8c0c-4402cc900627,1729078167,weekly,friday,2024-11-29T08:00:33.415980943Z,6,enabled
9df3a888-d524-4d02-9f1b-edf0c71362a2,1731980479,monthly,first_day,2024-12-01T08:01:47.575071745Z,1,enabled
f1e40858-27e2-4554-a956-14113786e433,1731980458,monthly,first_day,2024-12-01T08:01:51.525985596Z,1,enabled
ec0b866e-7b76-4873-9bf6-6ad6ddcf7357,1732331095,weekly,saturday,2024-11-23T03:05:30.230076362Z,30,enabled
076fec67-d770-445b-bccd-f6acadac1489,1731164050,weekly,friday,2024-11-29T08:00:26.137776954Z,6,enabled
31da1e7c-ef22-418d-b878-a57a4db2798b,1729993973,monthly,first_day,1729993973,1,enabled
38399fb0-0318-428d-a3d7-7215ab5c5d7c,1729994138,monthly,first_day,1729994138,1,enabled
ae582af0-7a5f-475b-b5ec-984c65b59baf,1729994265,monthly,first_day,1729994265,1,enabled
bf7ee978-8d3e-40e6-95f7-99d5c8cbcaa0,1726787127,monthly,first_day,2024-10-27T01:53:45.411243181Z,1,enabled
38f33888-4f29-4dc5-80bc-15650c93b32b,1732237013,biweekly,friday,2024-12-01T02:12:40.882939493Z,13,disabled
dfddf17b-232f-4009-9ab2-5d4499dade6f,1732236903,biweekly,friday,2024-12-01T02:12:36.89244999Z,13,disabled
91108df0-b50e-44bd-a5bd-7b56d148fe65,1722993012,biweekly,thursday,2024-11-21T11:39:14.217505303Z,5,disabled
67c8bc3a-53d0-4d39-8bbe-e0e31cfd178c,1723381674,monthly,first_day,2024-10-02T12:00:00.703857362Z,1,disabled
174da12c-dac9-4131-be84-45bc989a3161,1732228625,weekly,friday,2024-11-29T08:00:27.367532437Z,6,enabled
4b81531b-9339-4ca5-a852-8ff9f3bbf39e,1732228615,weekly,friday,2024-11-29T08:00:41.153984801Z,6,enabled
b71c3b42-499c-42ad-9618-ae5e6c868e83,1732228606,weekly,friday,2024-11-29T08:00:40.959932128Z,6,enabled
f212311c-ca47-4cbf-8f0c-075ae768106a,1731273523,monthly,first_day,2024-11-16T13:16:09.920281541Z,1,disabled
27f39472-eeec-468f-9039-f1995f2092ff,1730764605,biweekly,friday,2024-11-22T09:34:56.841496409Z,6,enabled
bd145d87-50e2-4d52-bd5e-e4925052b96e,1726347644,biweekly,friday,2024-10-11T10:53:49.821472582Z,11,disabled
c63dfab7-6035-4234-934b-01c257bcb7f7,1730650844,weekly,sunday,2024-11-10T08:00:33.719269682Z,17,enabled
7a4594cd-57c6-43fa-854f-a9f07141774d,1732682132,biweekly,friday,1732682132,6,enabled
2f71ded1-1847-4a77-910e-789240606c7d,1727475300,monthly,first_day,2024-10-18T22:30:57.617217862Z,1,disabled
e968c77f-602a-4b1b-bbb4-979ba2dd0620,1727475285,monthly,fifteenth_day,2024-10-18T22:30:54.578498375Z,15,disabled
fa8eefec-060c-4510-af10-4d81633f341e,1732739806,biweekly,wednesday,2024-11-28T17:57:53.711330324Z,11,disabled
252f6030-bf48-428b-830c-cf4c2c9ea7bc,1732798229,biweekly,monday,1732798229,9,enabled
8967e9e5-4546-41d2-beeb-a1f2d39f94a5,1732798233,biweekly,monday,1732798233,9,enabled
fa08ba87-5032-4c0d-881a-7a1aeb81b0fb,1732798220,biweekly,monday,1732798220,9,enabled
65ba95d2-897d-4444-9c6c-64d78c883ac5,1732710426,biweekly,monday,2024-11-27T12:29:12.459367571Z,9,disabled
55aecdf1-182f-4be9-81cc-77e4274c2fb9,1730744149,biweekly,friday,2024-11-04T18:18:53.993675543Z,15,enabled
3d4f0b4f-e2a2-411f-9ea9-f2ede8f389f4,1727640704,weekly,saturday,2024-10-06T16:14:38.632352252Z,12,enabled
8b1a67fa-31a5-4a69-b344-86c6399c7629,1732666505,monthly,first_day,1732666505,1,enabled
9af3c140-86b0-4034-9dd7-e348edcf4354,1729339421,biweekly,wednesday,2024-11-30T15:35:06.789800837Z,11,disabled
bbd2ac27-b8ef-4d6b-97c9-ac3a61493ebf,1729346694,biweekly,monday,2024-11-30T15:34:47.289836809Z,9,disabled
4c631078-db55-4bd6-8c01-f62cab4f4c46,1727104306,biweekly,monday,2024-11-07T08:00:35.03306364Z,18,enabled
6d67aebe-6159-4a62-912f-ad31caee8707,1729047310,monthly,first_day,1729047310,1,enabled
24f8338f-9b29-4a64-8278-4a4af8dddfbf,1728598251,biweekly,thursday,2024-10-10T22:11:17.844728755Z,24,enabled
a9fb8301-9346-41a1-bc04-8da485c03dd4,1729470820,biweekly,thursday,2024-11-28T08:00:26.76883468Z,12,enabled
278d529c-9499-4690-83d8-ee4fe0a25350,1730557758,weekly,saturday,2024-11-28T18:06:22.739217291Z,9,disabled
7d1b9a21-2d2d-4a55-8272-7ed02fdf4687,1732736507,weekly,sunday,2024-12-01T08:00:54.769455585Z,8,enabled
62021d09-7542-40da-acb8-61de27bd151a,1731474449,biweekly,monday,1731474449,25,enabled
652e2a9b-39ac-48e4-981b-b9ea0c53dc83,1729553949,weekly,saturday,2024-10-21T23:39:23.530606372Z,26,enabled
e9f58727-cdaa-4e5d-89a9-35fee84954f3,1729554022,weekly,saturday,2024-10-24T00:36:27.986351128Z,26,enabled
ffdea611-4d72-4705-8ad0-db77ed649a71,1729553135,weekly,saturday,1729553135,26,enabled
3c5bf339-e205-4dd7-8df3-4df927edcf3d,1730640857,weekly,monday,2024-12-02T08:00:28.933468864Z,9,enabled
c3460248-8a57-46eb-8bdd-f70d15479347,1727907724,monthly,first_day,2024-11-26T01:25:18.272638549Z,1,disabled
250d0c48-194d-457a-bdfd-862dbc58e803,1730947002,biweekly,monday,2024-11-07T02:37:38.192563049Z,18,disabled
ed7249e2-dddf-45c2-ba77-68121592a2f8,1731695574,daily,daily,2024-11-16T08:00:28.704261006Z,17,enabled
3dbd8b78-840f-476b-ae85-a6e67465ebe2,1722196462,weekly,friday,2024-11-15T16:17:50.697560258Z,22,enabled
ba179220-3b79-4298-9831-9beb5ffc675a,1722196479,weekly,friday,2024-11-15T16:18:00.757075649Z,22,enabled
105db87c-777f-45cc-b72f-47bf88bd9aac,1730388885,biweekly,friday,2024-10-31T15:36:11.024504368Z,8,enabled
c1ec0b4e-5f65-44db-b079-afeeade356d8,1730388928,biweekly,friday,1730388928,8,enabled
f1bfd261-5318-4173-b04d-9c618dabc1b9,1732320509,monthly,first_day,2024-12-01T08:01:50.926265728Z,1,enabled
62023832-c468-45f4-9459-925760d4f6e8,1731676413,weekly,sunday,2024-11-17T12:01:54.579108104Z,24,disabled
439310b9-6231-4eea-85df-354eeb21253f,1728116321,biweekly,thursday,2024-10-10T01:17:46.73469206Z,24,enabled
237a5f34-8665-49ad-bf9e-6e61f3d2c275,1727482350,monthly,first_day,1727482350,1,enabled
4de6e976-f388-4a81-83e8-82f2c440efe8,1728275620,biweekly,tuesday,1728275620,15,enabled
4deaec08-2341-4540-b313-ab80bda7b1e2,1728275641,biweekly,tuesday,1728275641,15,enabled
bb724b84-64fc-45e5-8ece-e74122e6f4e8,1730554119,biweekly,saturday,2024-11-30T08:00:30.218592804Z,14,enabled
b073215a-671e-44df-876a-83e18dfe7c35,1726053092,daily,daily,2024-10-07T10:19:20.863910771Z,8,enabled
e9e236f7-b30e-402f-b03a-89feb117c441,1726169765,biweekly,friday,2024-09-13T23:32:48.263989963Z,27,enabled
fea36eae-1dae-445c-8406-cf2c794c296c,1722639968,biweekly,thursday,2024-08-02T23:15:37.996918383Z,15,enabled
5e9b3b8a-9def-4412-8878-b99546ea9834,1731260061,weekly,friday,2024-11-15T08:00:36.085970702Z,22,enabled
5e0287c0-100d-421c-b6e4-24378c99632f,1728772301,weekly,thursday,2024-10-31T05:38:30.495691908Z,31,disabled
a0aa4b35-40bc-4985-9896-2d1313401ae7,1728772365,biweekly,thursday,2024-11-07T08:00:37.886529117Z,21,enabled
